,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
6,Lance Stephenson,28,7.0,12.0,0.583,1.0,3.0,0.333,1.0,2.0,0.5,6.0,14.0,4.0,0.0,1.0,1.0,16.0,14.0,False,True,54.0
6,Lance Stephenson,34,5.0,9.0,0.556,0.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,2.0,11.0,5.0,False,False,32.0
1,Landry Shamet,27,3.0,12.0,0.25,2.0,8.0,0.25,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,8.0,-32.0,False,False,12.0
4,Landry Shamet,26,3.0,8.0,0.375,3.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,9.0,2.0,False,False,18.0
3,Landry Shamet,31,5.0,11.0,0.455,4.0,8.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,14.0,12.0,False,False,20.75
6,Landry Shamet,25,2.0,6.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,3.0,0.0,2.0,0.0,1.0,1.0,6.0,6.0,False,False,13.75
6,Landry Shamet,25,3.0,9.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,20.0,False,False,11.25
6,Landry Shamet,21,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,False,False,6.5
6,Landry Shamet,19,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-8.0,False,False,9.75
6,Landry Shamet,23,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,-12.0,False,False,8.25
4,Landry Shamet,23,2.0,7.0,0.286,1.0,5.0,0.2,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,False,False,14.0
1,Landry Shamet,31,4.0,10.0,0.4,2.0,8.0,0.25,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,10.0,-16.0,False,False,23.25
6,Landry Shamet,29,2.0,7.0,0.286,0.0,5.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,5.0,-9.0,False,False,12.25
6,Landry Shamet,23,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,11.0,10.0,False,False,24.5
0,Landry Shamet,39,6.0,12.0,0.5,6.0,10.0,0.6,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,21.0,6.0,False,False,29.75
4,Landry Shamet,25,2.0,9.0,0.222,1.0,3.0,0.333,6.0,7.0,0.857,3.0,3.0,0.0,0.0,1.0,2.0,11.0,-3.0,False,False,19.25
6,Landry Shamet,23,6.0,9.0,0.667,5.0,8.0,0.625,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,17.0,16.0,False,False,31.0
2,Landry Shamet,25,3.0,11.0,0.273,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,-12.0,False,False,12.0
4,Landry Shamet,26,4.0,11.0,0.364,1.0,4.0,0.25,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,10.0,15.0,False,False,14.0
1,Landry Shamet,32,11.0,20.0,0.55,5.0,12.0,0.417,0.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,27.0,3.0,False,False,44.25
4,Landry Shamet,28,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,6.0,False,False,14.0
0,Landry Shamet,31,6.0,10.0,0.6,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,16.0,2.0,False,False,21.5
6,Landry Shamet,18,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,-3.0,False,False,14.0
3,Landry Shamet,34,5.0,12.0,0.417,3.0,6.0,0.5,4.0,6.0,0.667,1.0,5.0,1.0,1.0,0.0,4.0,17.0,-4.0,False,False,31.25
6,Landry Shamet,20,5.0,10.0,0.5,4.0,8.0,0.5,3.0,3.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,17.0,6.0,False,False,31.0
6,Landry Shamet,27,5.0,11.0,0.455,3.0,6.0,0.5,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,14.0,12.0,False,False,20.5
6,Landry Shamet,23,1.0,7.0,0.143,0.0,5.0,0.0,4.0,4.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,6.0,20.0,False,False,20.5
3,Landry Shamet,22,4.0,12.0,0.333,2.0,8.0,0.25,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,12.0,12.0,False,False,19.75
6,Langston Galloway,22,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,5.0,False,False,13.0
6,Larry Nance Jr.,24,7.0,8.0,0.875,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,1.0,1.0,0.0,5.0,14.0,13.0,False,True,45.5
6,Larry Nance Jr.,21,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,1.0,13.0,8.0,False,False,22.5
6,Larry Nance Jr.,23,1.0,8.0,0.125,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,6.0,2.0,-2.0,False,False,12.0
2,Larry Nance Jr.,32,5.0,11.0,0.455,1.0,3.0,0.333,1.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,12.0,-29.0,False,False,22.75
6,Larry Nance Jr.,22,3.0,5.0,0.6,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,10.0,-2.0,False,False,21.5
6,Larry Nance Jr.,26,6.0,7.0,0.857,1.0,2.0,0.5,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,13.0,-5.0,False,False,22.75
3,Larry Nance Jr.,27,4.0,8.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,8.0,4.0,3.0,0.0,2.0,1.0,9.0,-1.0,False,False,30.0
6,Larry Nance Jr.,25,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,6.0,14.0,False,False,21.25
3,Larry Nance Jr.,35,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,5.0,2.0,20.0,False,False,17.75
6,Larry Nance Jr.,24,6.0,9.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,9.0,3.0,3.0,1.0,2.0,3.0,16.0,10.0,False,False,39.75
4,Larry Nance Jr.,26,1.0,4.0,0.25,1.0,2.0,0.5,6.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,9.0,-8.0,False,False,19.0
4,Larry Nance Jr.,28,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,2.0,0.0,2.0,2.0,-2.0,False,False,26.75
6,Larry Nance Jr.,22,3.0,5.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,3.0,7.0,-3.0,False,False,17.25
2,Larry Nance Jr.,25,3.0,6.0,0.5,0.0,2.0,0.0,2.0,4.0,0.5,12.0,3.0,0.0,1.0,1.0,4.0,8.0,-2.0,False,False,29.0
2,Larry Nance Jr.,35,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,4.0,10.0,-5.0,False,False,19.75
2,Larry Nance Jr.,31,6.0,13.0,0.462,1.0,3.0,0.333,1.0,2.0,0.5,9.0,9.0,3.0,0.0,0.0,5.0,14.0,-9.0,False,False,45.25
4,Larry Nance Jr.,30,2.0,4.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,2.0,False,False,18.75
6,Larry Nance Jr.,25,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,10.0,False,False,12.75
2,Larry Nance Jr.,25,6.0,9.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,13.0,-21.0,False,False,24.75
6,Larry Nance Jr.,25,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,9.0,-11.0,False,False,21.25
6,Larry Nance Jr.,31,1.0,3.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,-2.0,False,False,12.25
6,Larry Nance Jr.,15,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,False,False,8.75
3,Larry Nance Jr.,28,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,4.0,10.0,-15.0,False,False,29.0
6,Larry Nance Jr.,28,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,3.0,4.0,10.0,-7.0,False,False,24.5
4,Lauri Markkanen,26,1.0,8.0,0.125,0.0,3.0,0.0,1.0,2.0,0.5,2.0,2.0,2.0,0.0,2.0,6.0,3.0,8.0,False,False,11.5
1,Lauri Markkanen,37,6.0,12.0,0.5,4.0,10.0,0.4,2.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,18.0,2.0,False,False,32.75
3,Lauri Markkanen,31,3.0,15.0,0.2,1.0,6.0,0.167,5.0,6.0,0.833,8.0,2.0,1.0,2.0,0.0,0.0,12.0,-4.0,False,False,31.5
0,Lauri Markkanen,46,5.0,9.0,0.556,4.0,6.0,0.667,3.0,4.0,0.75,9.0,1.0,1.0,0.0,1.0,2.0,17.0,-1.0,False,False,33.25
1,Lauri Markkanen,32,2.0,12.0,0.167,0.0,5.0,0.0,3.0,3.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,7.0,-10.0,False,False,19.75
2,Lauri Markkanen,34,7.0,15.0,0.467,4.0,9.0,0.444,2.0,2.0,1.0,7.0,2.0,0.0,1.0,0.0,3.0,20.0,8.0,False,False,35.75
3,Lauri Markkanen,32,8.0,13.0,0.615,4.0,8.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,20.0,11.0,False,False,27.75
1,Lauri Markkanen,25,3.0,5.0,0.6,2.0,4.0,0.5,3.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,11.0,-4.0,False,False,22.25
0,Lauri Markkanen,38,5.0,12.0,0.417,4.0,7.0,0.571,2.0,2.0,1.0,7.0,2.0,0.0,0.0,1.0,6.0,16.0,-6.0,False,False,29.25
3,Lauri Markkanen,28,5.0,14.0,0.357,1.0,4.0,0.25,2.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,2.0,13.0,-10.0,False,False,24.5
3,Lauri Markkanen,30,6.0,15.0,0.4,0.0,4.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,1.0,4.0,14.0,4.0,False,False,26.75
3,Lauri Markkanen,28,2.0,7.0,0.286,0.0,4.0,0.0,3.0,3.0,1.0,9.0,1.0,1.0,0.0,3.0,1.0,7.0,4.0,False,False,20.25
4,Lauri Markkanen,31,5.0,13.0,0.385,2.0,7.0,0.286,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,12.0,21.0,False,False,21.0
2,Lauri Markkanen,31,6.0,12.0,0.5,2.0,6.0,0.333,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,15.0,-15.0,False,False,26.0
2,Lauri Markkanen,27,6.0,16.0,0.375,2.0,7.0,0.286,8.0,10.0,0.8,6.0,1.0,0.0,1.0,0.0,4.0,22.0,-8.0,False,False,34.0
3,Lauri Markkanen,36,10.0,17.0,0.588,6.0,12.0,0.5,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,4.0,26.0,8.0,False,False,44.5
2,Lauri Markkanen,33,9.0,15.0,0.6,5.0,9.0,0.556,1.0,1.0,1.0,8.0,2.0,1.0,0.0,0.0,4.0,24.0,23.0,False,False,41.5
3,Lauri Markkanen,18,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0,13.0,False,False,16.5
2,Lauri Markkanen,33,4.0,9.0,0.444,2.0,6.0,0.333,3.0,4.0,0.75,4.0,2.0,2.0,0.0,0.0,2.0,13.0,-4.0,False,False,26.0
1,Lauri Markkanen,33,5.0,12.0,0.417,2.0,6.0,0.333,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0,12.0,-3.0,False,False,25.5
3,Lauri Markkanen,34,6.0,18.0,0.333,6.0,9.0,0.667,5.0,6.0,0.833,6.0,1.0,0.0,1.0,1.0,0.0,23.0,5.0,False,False,36.5
1,Lauri Markkanen,34,7.0,16.0,0.438,6.0,12.0,0.5,5.0,5.0,1.0,4.0,1.0,0.0,2.0,0.0,3.0,25.0,2.0,False,False,38.5
1,Lauri Markkanen,36,5.0,14.0,0.357,4.0,12.0,0.333,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,15.0,10.0,False,False,27.5
0,Lauri Markkanen,37,8.0,18.0,0.444,3.0,12.0,0.25,3.0,4.0,0.75,12.0,0.0,0.0,1.0,1.0,0.0,22.0,-2.0,False,True,41.5
1,Lauri Markkanen,34,4.0,10.0,0.4,1.0,5.0,0.2,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,False,False,15.75
4,Lauri Markkanen,29,2.0,6.0,0.333,1.0,3.0,0.333,4.0,4.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,9.0,-3.0,False,False,22.0
4,Lauri Markkanen,26,2.0,8.0,0.25,1.0,5.0,0.2,1.0,2.0,0.5,1.0,0.0,1.0,0.0,1.0,2.0,6.0,5.0,False,False,9.25
1,Lauri Markkanen,42,11.0,18.0,0.611,6.0,12.0,0.5,3.0,4.0,0.75,10.0,3.0,4.0,0.0,1.0,4.0,31.0,21.0,False,True,60.0
1,Lauri Markkanen,34,5.0,11.0,0.455,2.0,5.0,0.4,1.0,2.0,0.5,5.0,2.0,0.0,0.0,0.0,1.0,13.0,-9.0,False,False,23.25
3,Lauri Markkanen,26,4.0,10.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,8.0,4.0,1.0,1.0,2.0,3.0,11.0,-12.0,False,False,30.5
4,Lauri Markkanen,29,5.0,12.0,0.417,4.0,9.0,0.444,0.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,2.0,14.0,-1.0,False,False,25.5
2,Lauri Markkanen,32,6.0,14.0,0.429,3.0,8.0,0.375,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,15.0,4.0,False,False,26.25
2,Lauri Markkanen,32,3.0,8.0,0.375,1.0,4.0,0.25,1.0,2.0,0.5,4.0,2.0,0.0,0.0,1.0,2.0,8.0,-8.0,False,False,16.0
2,Lauri Markkanen,36,6.0,10.0,0.6,2.0,6.0,0.333,6.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,20.0,-3.0,False,False,30.25
1,Lauri Markkanen,35,8.0,11.0,0.727,4.0,5.0,0.8,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,20.0,20.0,False,False,33.0
3,Lauri Markkanen,35,7.0,19.0,0.368,2.0,8.0,0.25,5.0,6.0,0.833,8.0,0.0,2.0,2.0,2.0,2.0,21.0,1.0,False,False,39.0
1,Lauri Markkanen,35,2.0,7.0,0.286,1.0,6.0,0.167,5.0,6.0,0.833,4.0,1.0,0.0,0.0,5.0,2.0,10.0,0.0,False,False,14.5
1,Lauri Markkanen,36,5.0,11.0,0.455,1.0,5.0,0.2,2.0,2.0,1.0,7.0,5.0,0.0,1.0,1.0,3.0,13.0,10.0,False,False,31.25
4,Lauri Markkanen,21,7.0,8.0,0.875,4.0,5.0,0.8,1.0,2.0,0.5,2.0,2.0,2.0,0.0,1.0,2.0,19.0,27.0,False,False,30.0
2,Lauri Markkanen,33,4.0,5.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,8.0,11.0,False,False,19.0
3,Lauri Markkanen,30,4.0,10.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,2.0,8.0,-11.0,False,False,18.25
2,Lauri Markkanen,32,9.0,14.0,0.643,5.0,9.0,0.556,5.0,6.0,0.833,7.0,0.0,1.0,1.0,0.0,2.0,28.0,-12.0,False,False,43.25
3,Lauri Markkanen,29,6.0,15.0,0.4,3.0,9.0,0.333,5.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,20.0,11.0,False,False,24.25
4,Lauri Markkanen,27,5.0,8.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,20.0,False,False,17.25
2,Lauri Markkanen,31,7.0,14.0,0.5,3.0,8.0,0.375,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,17.0,-10.0,False,False,23.75
4,Lauri Markkanen,13,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,12.0,False,False,15.0
4,Lauri Markkanen,30,7.0,17.0,0.412,3.0,9.0,0.333,5.0,5.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,22.0,5.0,False,False,36.5
2,Lauri Markkanen,27,4.0,12.0,0.333,2.0,8.0,0.25,2.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,12.0,10.0,False,False,30.5
4,Lauri Markkanen,32,5.0,13.0,0.385,1.0,7.0,0.143,3.0,4.0,0.75,9.0,2.0,2.0,1.0,2.0,6.0,14.0,-4.0,False,False,33.75
4,Lauri Markkanen,24,2.0,3.0,0.667,1.0,2.0,0.5,5.0,6.0,0.833,9.0,1.0,0.0,0.0,0.0,4.0,10.0,13.0,False,False,23.25
3,Lauri Markkanen,20,8.0,11.0,0.727,4.0,7.0,0.571,3.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,23.0,33.0,False,False,33.75
4,Lauri Markkanen,30,8.0,14.0,0.571,1.0,5.0,0.2,4.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,21.0,-2.0,False,False,33.25
2,Lauri Markkanen,32,5.0,12.0,0.417,1.0,6.0,0.167,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,13.0,-10.0,False,False,24.5
4,Lauri Markkanen,17,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,4.0,6.0,7.0,False,False,16.25
4,Lauri Markkanen,25,7.0,14.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,17.0,-19.0,False,False,22.0
2,Lauri Markkanen,30,3.0,10.0,0.3,2.0,6.0,0.333,4.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,12.0,-6.0,False,False,27.25
2,Lauri Markkanen,33,4.0,9.0,0.444,2.0,6.0,0.333,5.0,6.0,0.833,1.0,5.0,1.0,1.0,0.0,2.0,15.0,13.0,False,False,28.75
3,Lauri Markkanen,31,4.0,10.0,0.4,2.0,6.0,0.333,2.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,2.0,12.0,0.0,False,False,28.75
4,Lauri Markkanen,19,3.0,8.0,0.375,1.0,4.0,0.25,1.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,8.0,-12.0,False,False,14.5
3,Lauri Markkanen,22,9.0,13.0,0.692,1.0,3.0,0.333,1.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,2.0,20.0,17.0,False,False,31.75
1,Lauri Markkanen,35,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,11.0,0.0,1.0,0.0,1.0,2.0,14.0,-12.0,False,True,31.75
1,Lauri Markkanen,29,3.0,14.0,0.214,0.0,7.0,0.0,2.0,3.0,0.667,2.0,2.0,0.0,0.0,2.0,1.0,8.0,15.0,False,False,12.5
2,Lauri Markkanen,31,4.0,14.0,0.286,2.0,7.0,0.286,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,10.0,-4.0,False,False,26.75
0,LeBron James,42,9.0,19.0,0.474,4.0,9.0,0.444,2.0,3.0,0.667,3.0,5.0,1.0,0.0,2.0,1.0,24.0,-6.0,False,False,38.25
0,LeBron James,39,11.0,21.0,0.524,1.0,7.0,0.143,8.0,11.0,0.727,14.0,6.0,1.0,2.0,4.0,5.0,31.0,-1.0,False,True,63.5
1,LeBron James,39,11.0,19.0,0.579,3.0,5.0,0.6,7.0,9.0,0.778,10.0,11.0,1.0,2.0,3.0,3.0,32.0,6.0,True,False,70.0
0,LeBron James,38,9.0,27.0,0.333,3.0,10.0,0.3,5.0,9.0,0.556,15.0,8.0,0.0,0.0,4.0,3.0,26.0,-11.0,False,True,57.75
0,LeBron James,39,14.0,23.0,0.609,3.0,8.0,0.375,2.0,2.0,1.0,8.0,6.0,2.0,0.0,3.0,1.0,33.0,7.0,False,False,56.0
1,LeBron James,34,13.0,19.0,0.684,2.0,5.0,0.4,6.0,6.0,1.0,7.0,2.0,2.0,0.0,2.0,1.0,34.0,0.0,False,False,49.75
0,LeBron James,37,12.0,20.0,0.6,3.0,7.0,0.429,3.0,4.0,0.75,11.0,10.0,0.0,3.0,6.0,2.0,30.0,14.0,True,False,66.25
1,LeBron James,38,10.0,18.0,0.556,3.0,7.0,0.429,3.0,5.0,0.6,12.0,5.0,1.0,0.0,4.0,2.0,26.0,7.0,False,True,51.5
0,LeBron James,37,8.0,18.0,0.444,2.0,9.0,0.222,8.0,10.0,0.8,8.0,4.0,0.0,1.0,4.0,2.0,26.0,-27.0,False,False,43.0
0,LeBron James,38,19.0,31.0,0.613,6.0,11.0,0.545,12.0,13.0,0.923,10.0,3.0,0.0,1.0,4.0,0.0,56.0,13.0,False,True,77.5
0,LeBron James,39,7.0,15.0,0.467,3.0,9.0,0.333,9.0,12.0,0.75,7.0,5.0,3.0,1.0,1.0,2.0,26.0,9.0,False,False,51.25
0,LeBron James,35,13.0,23.0,0.565,1.0,4.0,0.25,5.0,5.0,1.0,6.0,3.0,2.0,2.0,7.0,2.0,32.0,-22.0,False,False,49.0
0,LeBron James,35,5.0,13.0,0.385,2.0,6.0,0.333,6.0,8.0,0.75,10.0,5.0,1.0,2.0,4.0,5.0,18.0,-11.0,False,True,44.5
0,LeBron James,35,6.0,18.0,0.333,2.0,8.0,0.25,7.0,8.0,0.875,11.0,3.0,1.0,1.0,6.0,1.0,21.0,-4.0,False,True,42.75
0,LeBron James,39,14.0,25.0,0.56,3.0,9.0,0.333,8.0,9.0,0.889,9.0,7.0,3.0,1.0,3.0,2.0,39.0,9.0,False,False,68.75
1,LeBron James,36,12.0,26.0,0.462,3.0,10.0,0.3,4.0,5.0,0.8,5.0,5.0,0.0,1.0,2.0,3.0,31.0,3.0,False,False,47.25
1,LeBron James,37,13.0,25.0,0.52,8.0,14.0,0.571,3.0,3.0,1.0,13.0,7.0,2.0,2.0,5.0,1.0,37.0,0.0,False,True,74.75
2,LeBron James,29,16.0,26.0,0.615,5.0,10.0,0.5,6.0,9.0,0.667,14.0,4.0,2.0,2.0,0.0,1.0,43.0,18.0,False,True,78.5
2,LeBron James,34,15.0,26.0,0.577,2.0,7.0,0.286,4.0,6.0,0.667,9.0,6.0,1.0,2.0,3.0,2.0,36.0,-23.0,False,False,61.75
0,LeBron James,43,13.0,29.0,0.448,5.0,12.0,0.417,8.0,9.0,0.889,5.0,6.0,1.0,2.0,2.0,2.0,39.0,-3.0,False,False,61.75
0,LeBron James,30,9.0,23.0,0.391,2.0,8.0,0.25,5.0,7.0,0.714,9.0,2.0,0.0,2.0,1.0,0.0,25.0,-17.0,False,False,43.75
0,LeBron James,37,11.0,22.0,0.5,3.0,7.0,0.429,5.0,7.0,0.714,12.0,5.0,2.0,0.0,3.0,1.0,30.0,-20.0,False,True,58.0
1,LeBron James,49,10.0,25.0,0.4,2.0,13.0,0.154,8.0,11.0,0.727,7.0,11.0,1.0,0.0,7.0,4.0,30.0,-7.0,False,True,56.25
0,LeBron James,40,17.0,29.0,0.586,0.0,4.0,0.0,4.0,4.0,1.0,10.0,12.0,1.0,1.0,3.0,0.0,38.0,9.0,True,False,74.0
0,LeBron James,40,7.0,19.0,0.368,4.0,9.0,0.444,1.0,2.0,0.5,6.0,6.0,2.0,2.0,3.0,1.0,19.0,-1.0,False,False,44.0
1,LeBron James,37,12.0,20.0,0.6,4.0,9.0,0.444,5.0,8.0,0.625,5.0,9.0,2.0,1.0,2.0,1.0,33.0,14.0,False,False,59.75
1,LeBron James,33,12.0,23.0,0.522,2.0,7.0,0.286,3.0,3.0,1.0,7.0,5.0,1.0,1.0,6.0,3.0,29.0,5.0,False,False,47.25
1,LeBron James,37,7.0,15.0,0.467,1.0,6.0,0.167,5.0,5.0,1.0,10.0,11.0,4.0,2.0,5.0,1.0,20.0,2.0,True,False,62.0
1,LeBron James,34,6.0,19.0,0.316,0.0,6.0,0.0,3.0,4.0,0.75,7.0,8.0,4.0,1.0,2.0,0.0,15.0,7.0,False,False,44.75
1,LeBron James,35,16.0,29.0,0.552,4.0,10.0,0.4,2.0,3.0,0.667,10.0,6.0,0.0,0.0,2.0,3.0,38.0,1.0,False,True,62.0
0,LeBron James,37,10.0,22.0,0.455,1.0,10.0,0.1,5.0,5.0,1.0,3.0,8.0,3.0,1.0,7.0,1.0,26.0,9.0,False,False,46.75
0,LeBron James,44,15.0,26.0,0.577,2.0,7.0,0.286,4.0,7.0,0.571,9.0,7.0,0.0,2.0,3.0,2.0,36.0,-5.0,False,False,61.25
0,LeBron James,35,18.0,25.0,0.72,6.0,9.0,0.667,8.0,8.0,1.0,7.0,6.0,0.0,1.0,3.0,3.0,50.0,22.0,False,False,71.25
1,LeBron James,36,8.0,18.0,0.444,5.0,9.0,0.556,4.0,4.0,1.0,2.0,5.0,2.0,0.0,5.0,4.0,25.0,-6.0,False,False,39.0
0,LeBron James,33,14.0,19.0,0.737,3.0,4.0,0.75,4.0,4.0,1.0,9.0,7.0,0.0,0.0,3.0,4.0,35.0,-30.0,False,False,56.75
0,LeBron James,36,13.0,24.0,0.542,1.0,6.0,0.167,5.0,5.0,1.0,8.0,9.0,4.0,3.0,4.0,4.0,32.0,4.0,False,False,68.0
0,LeBron James,37,8.0,21.0,0.381,1.0,8.0,0.125,2.0,5.0,0.4,5.0,4.0,1.0,2.0,5.0,5.0,19.0,-19.0,False,False,35.25
1,LeBron James,36,9.0,23.0,0.391,2.0,8.0,0.25,3.0,5.0,0.6,11.0,6.0,2.0,0.0,3.0,2.0,23.0,-5.0,False,True,50.75
1,LeBron James,34,11.0,19.0,0.579,3.0,7.0,0.429,2.0,4.0,0.5,5.0,8.0,0.0,0.0,4.0,4.0,27.0,-25.0,False,False,44.75
