,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
6,Bennedict Mathurin,29,6.0,15.0,0.4,2.0,7.0,0.286,6.0,9.0,0.667,4.0,0.0,2.0,1.0,0.0,0.0,20.0,5.0,False,False,32.0
6,Bennedict Mathurin,30,4.0,10.0,0.4,3.0,4.0,0.75,4.0,6.0,0.667,8.0,3.0,0.0,0.0,1.0,2.0,15.0,7.0,False,False,30.5
6,Bennedict Mathurin,22,6.0,12.0,0.5,2.0,5.0,0.4,2.0,3.0,0.667,2.0,1.0,0.0,0.0,4.0,1.0,16.0,-5.0,False,False,19.0
6,Bennedict Mathurin,24,6.0,16.0,0.375,1.0,7.0,0.143,4.0,4.0,1.0,4.0,2.0,0.0,0.0,3.0,3.0,17.0,-18.0,False,False,24.0
6,Bennedict Mathurin,36,5.0,11.0,0.455,3.0,7.0,0.429,10.0,12.0,0.833,1.0,2.0,0.0,1.0,3.0,1.0,23.0,4.0,False,False,29.25
6,Bennedict Mathurin,31,10.0,22.0,0.455,3.0,8.0,0.375,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,23.0,7.0,False,False,37.0
6,Bennedict Mathurin,29,4.0,14.0,0.286,1.0,5.0,0.2,6.0,8.0,0.75,4.0,2.0,2.0,0.0,2.0,3.0,15.0,21.0,False,False,26.5
6,Bennedict Mathurin,30,10.0,18.0,0.556,5.0,8.0,0.625,2.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,3.0,27.0,0.0,False,False,40.25
6,Bennedict Mathurin,26,3.0,11.0,0.273,0.0,3.0,0.0,9.0,10.0,0.9,2.0,4.0,2.0,0.0,2.0,2.0,15.0,-18.0,False,False,26.5
7,Bennedict Mathurin,28,8.0,15.0,0.533,3.0,6.0,0.5,7.0,8.0,0.875,5.0,2.0,0.0,0.0,0.0,3.0,26.0,9.0,False,False,36.75
4,Bismack Biyombo,29,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,8.0,11.0,False,False,22.0
4,Bismack Biyombo,21,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.6,5.0,0.0,0.0,5.0,2.0,3.0,5.0,12.0,False,False,20.25
7,Bismack Biyombo,18,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,5.0,1.0,0.0,1.0,3.0,3.0,5.0,-7.0,False,False,13.25
7,Bismack Biyombo,21,2.0,6.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,10.0,3.0,0.0,1.0,4.0,5.0,5.0,15.0,False,False,22.0
6,Bismack Biyombo,23,5.0,7.0,0.714,0.0,0.0,0.0,1.0,2.0,0.5,13.0,2.0,0.0,2.0,0.0,5.0,11.0,0.0,False,True,35.75
4,Blake Griffin,21,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,19.0,False,False,14.0
4,Blake Griffin,15,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,False,False,10.75
4,Blake Griffin,21,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,False,False,15.0
3,Bobby Portis,34,4.0,12.0,0.333,1.0,1.0,1.0,4.0,4.0,1.0,9.0,2.0,1.0,0.0,2.0,2.0,13.0,6.0,False,False,28.75
6,Bobby Portis,24,6.0,11.0,0.545,1.0,3.0,0.333,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,4.0,13.0,5.0,False,False,27.25
6,Bobby Portis,25,4.0,10.0,0.4,1.0,2.0,0.5,1.0,2.0,0.5,12.0,3.0,0.0,0.0,0.0,0.0,10.0,9.0,False,True,31.5
6,Bobby Portis,23,4.0,8.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,10.0,2.0,0.0,0.0,1.0,0.0,11.0,-4.0,False,True,28.5
7,Bobby Portis,22,6.0,15.0,0.4,0.0,5.0,0.0,2.0,3.0,0.667,10.0,2.0,0.0,0.0,1.0,5.0,14.0,0.0,False,True,30.5
6,Bobby Portis,22,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,11.0,-2.0,False,True,25.0
7,Bobby Portis,26,8.0,14.0,0.571,3.0,6.0,0.5,1.0,2.0,0.5,11.0,0.0,2.0,2.0,0.0,0.0,20.0,-4.0,False,True,44.75
6,Bobby Portis,31,7.0,12.0,0.583,1.0,5.0,0.2,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,15.0,10.0,False,True,31.0
6,Bobby Portis,24,4.0,12.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,9.0,15.0,False,False,28.0
3,Bobby Portis,29,4.0,8.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,11.0,2.0,1.0,0.0,1.0,1.0,10.0,18.0,False,True,29.75
6,Bobby Portis,30,7.0,14.0,0.5,2.0,6.0,0.333,2.0,2.0,1.0,8.0,5.0,0.0,0.0,1.0,1.0,18.0,8.0,False,False,36.0
6,Bobby Portis,25,6.0,10.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,8.0,4.0,0.0,1.0,3.0,1.0,14.0,4.0,False,False,31.5
2,Bobby Portis,31,6.0,15.0,0.4,1.0,4.0,0.25,3.0,3.0,1.0,12.0,2.0,1.0,0.0,2.0,0.0,16.0,-7.0,False,True,37.0
1,Bobby Portis,29,5.0,15.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,12.0,12.0,False,True,43.25
6,Bobby Portis,27,6.0,11.0,0.545,2.0,4.0,0.5,1.0,3.0,0.333,12.0,2.0,0.0,0.0,1.0,1.0,15.0,-1.0,False,True,35.0
7,Bobby Portis,24,5.0,9.0,0.556,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,2.0,10.0,6.0,False,False,24.75
7,Bobby Portis,22,6.0,10.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,2.0,13.0,8.0,False,False,28.0
2,Bobby Portis,33,9.0,13.0,0.692,3.0,6.0,0.5,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,4.0,21.0,-12.0,False,True,44.25
7,Bobby Portis,25,4.0,13.0,0.308,0.0,2.0,0.0,4.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,4.0,12.0,-4.0,False,True,30.0
6,Bobby Portis,24,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,0.0,12.0,1.0,1.0,2.0,3.0,3.0,9.0,-14.0,False,False,30.5
3,Bojan Bogdanović,30,3.0,11.0,0.273,2.0,7.0,0.286,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,False,False,15.5
0,Bojan Bogdanović,34,9.0,15.0,0.6,0.0,5.0,0.0,7.0,7.0,1.0,5.0,3.0,0.0,0.0,2.0,3.0,25.0,-11.0,False,False,34.75
2,Bojan Bogdanović,35,9.0,16.0,0.563,3.0,6.0,0.5,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,23.0,-5.0,False,False,36.0
0,Bojan Bogdanović,33,8.0,12.0,0.667,2.0,5.0,0.4,3.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,21.0,-23.0,False,False,27.25
4,Bojan Bogdanović,27,5.0,12.0,0.417,3.0,7.0,0.429,1.0,1.0,1.0,3.0,2.0,0.0,0.0,7.0,3.0,14.0,-24.0,False,False,18.75
4,Bojan Bogdanović,26,7.0,9.0,0.778,1.0,2.0,0.5,3.0,4.0,0.75,4.0,1.0,0.0,0.0,1.0,0.0,18.0,-6.0,False,False,24.5
0,Bojan Bogdanović,35,8.0,17.0,0.471,1.0,5.0,0.2,5.0,6.0,0.833,9.0,4.0,0.0,0.0,3.0,1.0,22.0,-7.0,False,False,38.25
1,Bojan Bogdanović,33,12.0,21.0,0.571,6.0,12.0,0.5,3.0,4.0,0.75,2.0,3.0,0.0,0.0,2.0,5.0,33.0,-3.0,False,False,42.0
2,Bojan Bogdanović,32,9.0,15.0,0.6,3.0,7.0,0.429,7.0,8.0,0.875,6.0,4.0,0.0,0.0,4.0,3.0,28.0,-2.0,False,False,41.0
0,Bojan Bogdanović,35,7.0,15.0,0.467,0.0,2.0,0.0,6.0,7.0,0.857,6.0,5.0,0.0,0.0,2.0,1.0,20.0,-7.0,False,False,34.0
1,Bojan Bogdanović,34,5.0,8.0,0.625,3.0,6.0,0.5,8.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,21.0,4.0,False,False,30.25
1,Bojan Bogdanović,29,8.0,13.0,0.615,4.0,7.0,0.571,5.0,5.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,25.0,-11.0,False,False,31.25
3,Bojan Bogdanović,26,2.0,9.0,0.222,1.0,4.0,0.25,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,6.0,-4.0,False,False,10.0
0,Bojan Bogdanović,34,7.0,18.0,0.389,1.0,3.0,0.333,8.0,8.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,23.0,1.0,False,False,35.75
1,Bojan Bogdanović,34,10.0,18.0,0.556,2.0,4.0,0.5,4.0,5.0,0.8,3.0,3.0,2.0,0.0,2.0,2.0,26.0,4.0,False,False,38.25
1,Bojan Bogdanović,33,9.0,21.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,2.0,19.0,-6.0,False,False,26.5
2,Bojan Bogdanović,26,6.0,11.0,0.545,1.0,4.0,0.25,4.0,6.0,0.667,2.0,1.0,1.0,0.0,2.0,0.0,17.0,-19.0,False,False,22.5
1,Bojan Bogdanović,30,5.0,12.0,0.417,3.0,6.0,0.5,9.0,9.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,22.0,-21.0,False,False,30.0
1,Bojan Bogdanović,34,8.0,16.0,0.5,6.0,10.0,0.6,2.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,3.0,24.0,6.0,False,False,37.75
1,Bojan Bogdanović,32,5.0,12.0,0.417,2.0,8.0,0.25,6.0,10.0,0.6,5.0,5.0,0.0,0.0,5.0,2.0,18.0,-1.0,False,False,30.25
3,Bojan Bogdanović,32,5.0,16.0,0.313,4.0,10.0,0.4,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,16.0,-4.0,False,False,29.25
4,Bojan Bogdanović,19,4.0,6.0,0.667,1.0,2.0,0.5,4.0,6.0,0.667,0.0,2.0,0.0,0.0,3.0,0.0,13.0,-21.0,False,False,15.0
7,Bol Bol,20,8.0,10.0,0.8,1.0,2.0,0.5,2.0,2.0,1.0,5.0,0.0,0.0,4.0,2.0,2.0,19.0,0.0,False,False,32.75
3,Bol Bol,30,6.0,10.0,0.6,0.0,0.0,0.0,3.0,3.0,1.0,10.0,0.0,0.0,2.0,0.0,2.0,15.0,1.0,False,True,33.0
4,Bol Bol,18,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,4.0,-11.0,False,False,17.0
4,Bol Bol,25,4.0,6.0,0.667,2.0,2.0,1.0,1.0,2.0,0.5,7.0,0.0,0.0,1.0,2.0,1.0,11.0,-3.0,False,False,21.75
3,Bol Bol,37,10.0,11.0,0.909,2.0,3.0,0.667,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,5.0,23.0,10.0,False,False,35.75
3,Bol Bol,30,5.0,13.0,0.385,2.0,6.0,0.333,2.0,2.0,1.0,9.0,2.0,0.0,2.0,6.0,1.0,14.0,-14.0,False,False,30.25
3,Bol Bol,29,7.0,10.0,0.7,0.0,1.0,0.0,2.0,2.0,1.0,11.0,0.0,0.0,3.0,2.0,4.0,16.0,-5.0,False,True,36.25
2,Bol Bol,30,5.0,8.0,0.625,3.0,3.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,1.0,13.0,15.0,False,True,34.75
0,Bol Bol,32,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,4.0,0.0,6.0,-19.0,False,False,21.5
7,Bol Bol,21,4.0,7.0,0.571,1.0,2.0,0.5,0.0,2.0,0.0,10.0,1.0,0.0,2.0,0.0,2.0,9.0,-2.0,False,False,27.5
0,Bol Bol,39,10.0,15.0,0.667,3.0,6.0,0.5,1.0,3.0,0.333,6.0,2.0,1.0,2.0,1.0,3.0,24.0,1.0,False,False,41.5
0,Bol Bol,33,9.0,15.0,0.6,2.0,3.0,0.667,2.0,4.0,0.5,11.0,0.0,0.0,2.0,0.0,1.0,22.0,3.0,False,True,42.25
2,Bol Bol,27,4.0,11.0,0.364,0.0,1.0,0.0,1.0,2.0,0.5,9.0,2.0,0.0,0.0,4.0,2.0,9.0,-14.0,False,False,21.25
4,Bol Bol,20,2.0,5.0,0.4,0.0,1.0,0.0,5.0,5.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,9.0,-1.0,False,False,15.25
3,Bol Bol,30,4.0,6.0,0.667,1.0,1.0,1.0,4.0,4.0,1.0,12.0,1.0,0.0,4.0,6.0,2.0,13.0,-3.0,False,True,36.5
2,Bol Bol,26,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,6.0,-8.0,False,False,16.75
2,Bol Bol,35,8.0,14.0,0.571,1.0,3.0,0.333,1.0,2.0,0.5,8.0,2.0,1.0,4.0,0.0,1.0,18.0,-7.0,False,False,41.5
1,Bol Bol,26,4.0,6.0,0.667,0.0,2.0,0.0,3.0,4.0,0.75,7.0,1.0,1.0,1.0,2.0,1.0,11.0,18.0,False,False,24.25
